day,state,disturbance,environment,replicate,patch,resource,light,min,max,B,E,C,Pa,Pb,S,T,V
1,pre,control,constant,1,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,1,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,1,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,1,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,1,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,2,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,2,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,2,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,2,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,2,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,3,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,3,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,3,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,3,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,3,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,4,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,4,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,4,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,4,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,4,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,5,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,5,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,5,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,5,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,5,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,6,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,6,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,6,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,6,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,6,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,7,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,7,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,7,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,7,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,7,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,8,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,8,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,8,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,8,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,constant,8,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,1,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,1,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,1,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,1,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,1,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,2,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,2,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,2,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,2,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,2,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,3,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,3,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,3,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,3,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,3,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,4,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,4,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,4,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,4,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,4,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,5,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,5,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,5,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,5,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,5,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,6,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,6,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,6,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,6,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,6,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,7,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,7,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,7,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,7,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,7,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,8,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,8,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,8,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,8,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,constant,8,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,1,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,1,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,1,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,1,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,1,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,2,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,2,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,2,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,2,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,2,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,3,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,3,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,3,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,3,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,3,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,4,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,4,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,4,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,4,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,4,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,5,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,5,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,5,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,5,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,5,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,6,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,6,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,6,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,6,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,6,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,7,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,7,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,7,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,7,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,7,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,8,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,8,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,8,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,8,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,constant,8,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,1,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,1,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,1,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,1,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,1,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,2,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,2,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,2,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,2,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,2,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,3,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,3,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,3,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,3,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,3,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,4,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,4,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,4,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,4,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,4,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,5,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,5,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,5,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,5,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,5,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,6,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,6,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,6,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,6,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,6,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,7,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,7,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,7,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,7,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,7,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,8,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,8,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,8,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,8,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,control,high,8,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,1,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,1,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,1,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,1,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,1,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,2,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,2,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,2,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,2,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,2,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,3,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,3,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,3,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,3,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,3,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,4,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,4,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,4,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,4,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,4,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,5,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,5,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,5,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,5,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,5,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,6,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,6,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,6,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,6,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,6,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,7,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,7,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,7,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,7,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,7,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,8,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,8,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,8,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,8,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,II,high,8,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,1,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,1,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,1,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,1,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,1,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,2,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,2,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,2,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,2,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,2,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,3,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,3,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,3,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,3,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,3,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,4,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,4,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,4,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,4,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,4,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,5,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,5,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,5,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,5,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,5,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,6,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,6,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,6,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,6,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,6,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,7,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,7,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,7,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,7,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,7,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,8,1,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,8,2,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,8,3,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,8,4,b,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
1,pre,IV,high,8,5,h,L,21.7,22.2,1,0.2,1,0.2,1,0.2,1,0.2
4,pre,control,constant,1,1,h,L,21.9,22.3,12,1,113,0,0,1,48,187
4,pre,control,constant,1,2,b,L,21.9,22.3,1,1,62,1,0,0,74,32
4,pre,control,constant,1,3,h,L,21.9,22.3,6,0,22,2,0,0,41,42
4,pre,control,constant,1,4,b,L,21.9,22.3,12,0,30,0,0,0,24,45
4,pre,control,constant,1,5,h,L,21.9,22.3,15,1,54,0,0,0,50,81
4,pre,control,constant,2,1,h,L,21.9,22.3,7,0,18,0,0,0,30,50
4,pre,control,constant,2,2,b,L,21.9,22.3,15,0,77,0,2,0,146,40
4,pre,control,constant,2,3,h,L,21.9,22.3,12,0,23,0,0,0,9,34
4,pre,control,constant,2,4,b,L,21.9,22.3,14,0,90,0,0,0,243,34
4,pre,control,constant,2,5,h,L,21.9,22.3,4,0,33,0,0,0,25,32
4,pre,control,constant,3,1,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,3,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,3,3,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,3,4,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,3,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,4,1,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,4,2,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,4,3,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,4,4,b,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,4,5,h,L,21.9,22.3,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,5,1,h,L,21.8,22.2,3,0,13,0,0,0,75,15
4,pre,control,constant,5,2,b,L,21.8,22.2,4,4,426,1,0,0,7,13
4,pre,control,constant,5,3,h,L,21.8,22.2,0,0,22,0,1,0,110,10
4,pre,control,constant,5,4,b,L,21.8,22.2,1,0,38,0,2,0,122,9
4,pre,control,constant,5,5,h,L,21.8,22.2,5,0,61,0,0,0,105,36
4,pre,control,constant,6,1,h,L,21.8,22.2,2,2,26,2,0,1,94,40
4,pre,control,constant,6,2,b,L,21.8,22.2,2,0,31,0,0,0,29,83
4,pre,control,constant,6,3,h,L,21.8,22.2,4,0,22,0,0,0,60,19
4,pre,control,constant,6,4,b,L,21.8,22.2,4,1,213,0,0,0,196,8
4,pre,control,constant,6,5,h,L,21.8,22.2,3,1,31,0,0,0,62,13
4,pre,control,constant,7,1,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,7,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,7,3,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,7,4,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,7,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,8,1,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,8,2,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,8,3,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,8,4,b,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,control,constant,8,5,h,L,21.8,22.2,NA,NA,NA,NA,NA,NA,NA,NA
4,pre,II,constant,1,1,h,L,21.9,22.3,8,2,17,0,0,0,36,9
4,pre,II,constant,1,2,b,L,21.9,22.3,10,1,29,0,0,0,44,103
4,pre,II,constant,1,3,h,L,21.9,22.3,16,3,47,0,0,0,38,60
